,Algeria,Iran,Nigeria,Kuwait,Saudi Arabia,Venezuela,United Arab Emirates
145,0.9354969037975912,0.8759074033149171,0.8331175337186898,0.7534466175056108,0.6840660505341699,0.7477744807121661,0.6200884587938389
146,0.9354969037975912,0.8774212154696133,0.7938342967244701,0.7534466175056108,0.6844512463964727,0.7477744807121661,0.6200884587938389
147,0.9354969037975912,0.890516685082873,0.8544161849710983,0.7534466175056108,0.6847990503645922,0.7477744807121661,0.6200884587938389
148,0.9354969037975912,0.8935944751381215,0.8524416184971098,0.7534466175056108,0.6851841614380193,0.7477744807121661,0.6200884587938389
149,0.9354969037975912,0.8949730386740332,0.7935630057803468,0.7534466175056108,0.7067541122604715,0.7477744807121661,0.6200884587938389
150,0.9179563368513864,0.8957239779005525,0.7904092485549133,0.7534466175056108,0.7240969984738003,0.7477744807121661,0.6200884587938389
151,0.9179563368513864,0.8964503867403315,0.8452107899807322,0.7534466175056108,0.7156181109038494,0.7477744807121661,0.6200884587938389
152,0.9179563368513864,0.8972013259668508,0.8631984585741811,0.7534466175056108,0.7071392233338986,0.7477744807121661,0.6200884587938389
153,0.9179563368513864,0.8979520441988951,0.882466281310212,0.7534466175056108,0.7071392233338986,0.7477744807121661,0.6200884587938389
154,0.9179563368513864,0.8986786740331492,0.9132947976878613,0.7534466175056108,0.7071392233338986,0.7477744807121661,0.6200884587938389
155,0.9179563368513864,0.900851049723757,0.9441233140655106,0.7534466175056108,0.6986603357639478,0.7477744807121661,0.6200884587938389
156,0.9004157699051816,0.9034002209944751,0.9263969171483623,0.7213850593138826,0.7080218514074953,0.7151335311572701,0.6225106793360023
157,0.9004157699051816,0.9060773480662984,0.9364161849710982,0.7213850593138826,0.7122612951924707,0.7151335311572701,0.6225106793360023
158,0.9004157699051816,0.9087314917127073,0.9244701348747592,0.7213850593138826,0.7114134064354757,0.7151335311572701,0.6225106793360023
159,0.9004157699051816,0.9105672928176796,0.8855491329479769,0.7213850593138826,0.7156528502204511,0.7151335311572701,0.6225106793360023
160,0.9004157699051816,0.9104972375690608,0.8682080924855491,0.7213850593138826,0.7080218514074953,0.7151335311572701,0.6225106793360023
161,0.9004157699051816,0.9119462983425414,0.9144508670520232,0.7213850593138826,0.7139570727064609,0.7151335311572701,0.6225106793360023
162,0.9004157699051816,0.8913370165745856,0.9052023121387284,0.7534466175056108,0.7139570727064609,0.7151335311572701,0.6225106793360023
163,0.9004157699051816,0.8927935911602211,0.9437379576107899,0.7534466175056108,0.714804961463456,0.7151335311572701,0.6225106793360023
164,0.9004157699051816,0.8943646408839779,0.9695568400770713,0.7534466175056108,0.7139570727064609,0.7151335311572701,0.6225106793360023
165,0.9004157699051816,0.8956906077348066,0.9761078998073218,0.7534466175056108,0.7131091839494659,0.7151335311572701,0.6225106793360023
166,0.9004157699051816,0.8972375690607735,0.948747591522158,0.7534466175056108,0.7173486277344412,0.7151335311572701,0.6225106793360023
167,0.9004157699051816,0.8990055248618785,0.9375722543352601,0.7534466175056108,0.7215880715194166,0.7151335311572701,0.6225106793360023
168,0.9004157699051816,0.9007734806629835,0.9815028901734104,0.7534466175056108,0.756113434008818,0.7418397626112759,0.6515773258419636
169,0.9004157699051816,0.9025414364640884,0.9664739884393063,0.7534466175056108,0.7917247618026114,0.7418397626112759,0.6515773258419636
170,0.9004157699051816,0.9043093922651934,0.9198458574181118,0.7855081756973389,0.7747669866627098,0.7418397626112759,0.6757995312635978
171,0.9004157699051816,0.9060773480662984,0.9279383429672448,0.8175697338890671,0.7747669866627098,0.7418397626112759,0.7000217366852322
172,0.9004157699051816,0.9060773480662984,0.9772639691714836,0.8175697338890671,0.7747669866627098,0.7418397626112759,0.7000217366852322
173,0.9004157699051816,0.9060773480662984,0.9784200385356455,0.8175697338890671,0.8341191996523656,0.7418397626112759,0.7000217366852322
174,0.9004157699051816,0.8950276243093923,0.9853564547206166,0.8175697338890671,0.8510769747922672,0.7418397626112759,0.7000217366852322
175,0.9004157699051816,0.8950276243093923,0.9876685934489403,0.8336005129849311,0.859555862362218,0.7418397626112759,0.7000217366852322
176,0.9004157699051816,0.8950276243093923,0.9745664739884393,0.8336005129849311,0.8425980872223163,0.7418397626112759,0.7000217366852322
177,0.9004157699051816,0.8839779005524862,0.9048169556840077,0.8336005129849311,0.8256403120824147,0.7418397626112759,0.7000217366852322
178,0.9004157699051816,0.8839779005524862,0.9402697495183044,0.8336005129849311,0.8510769747922672,0.7418397626112759,0.7000217366852322
179,0.9004157699051816,0.8729281767955801,0.8967244701348748,0.8336005129849311,0.8510769747922672,0.7418397626112759,0.7000217366852322
180,0.9062626255539166,0.850828729281768,0.9371868978805395,0.8496312920807951,0.8482497505256911,0.7418397626112759,0.7048661777695591
